id|course_id|grade
517|1|13
517|1|10
517|1|15
517|1|10.5
517|2|12
517|2|11
517|2|13
517|2|15
517|2|7
517|2|11
517|2|13
517|2|16
517|2|13
517|2|15
519|8|12
519|8|6.5
519|8|5
519|8|13
519|8|7
519|8|10.5
519|8|8.5
519|8|9
519|8|6
519|4|7
519|4|10.8
519|4|6.5
519|4|14.9
519|3|11
519|3|14
519|3|12.5
519|3|9
519|3|10.5
519|3|14.5
519|7|10
519|7|9
519|7|10.5
519|7|8
519|7|12
519|7|7
519|7|12
519|7|16.5
519|9|8.25
519|9|11
519|9|14.25
519|9|10.5
519|9|12
519|9|10.75
519|9|10.75
519|9|14
519|9|9.25
519|5|7.5
519|5|8.5
519|5|9.5
519|5|8.5
519|10|6.5
519|10|11.5
519|10|9
519|10|9
519|10|10
519|10|7.5
519|10|11.5
519|10|6
519|6|15
519|6|14.7
519|6|12
519|6|11.3
519|6|13.4
519|6|20
519|6|16.3
519|1|9
519|1|11
519|1|9
519|1|10.5
519|2|10
519|2|11
519|2|16
519|2|12
519|2|12
519|2|11
519|2|14
519|2|16
519|2|14
519|2|17
542|8|6.5
542|8|8
542|8|5.5
542|8|7.5
542|8|6
542|8|7
542|8|9
542|8|10
542|4|10
542|4|15.2
542|4|10.5
542|4|20
542|3|10
542|3|11
542|3|10
542|3|19.5
542|3|14.5
542|3|10
542|7|7.5
542|7|11
542|7|8
542|7|10
542|7|9
542|7|10.5
542|7|7.5
542|7|7
542|9|11.75
542|9|11.5
542|9|10
542|9|11.5
542|9|14.5
542|9|12.75
542|9|12.5
542|9|9.5
542|9|13.75
542|5|7.5
542|5|8
542|5|9
542|5|8.5
542|10|9.5
542|10|11
542|10|9.5
542|10|12
542|10|11
542|10|10
542|10|11.5
542|10|10
542|6|13.8
542|6|9.7
542|6|16.6
542|6|11.2
542|6|8.4
542|6|13.5
542|6|15.9
542|1|16.5
542|1|11.5
542|1|13.5
542|1|7
542|2|14
542|2|9
542|2|10
542|2|10
542|2|14
542|2|13
542|2|14
542|2|13
542|2|9
586|8|5.5
586|8|8
586|8|14
586|8|5
586|8|13
586|8|8
586|8|11.5
586|8|10
586|8|10.5
586|4|15.7
586|4|11.2
586|4|14
586|4|17.5
586|3|11.5
586|3|8
586|3|13
586|3|7.5
586|3|17
586|7|11
586|7|11
586|7|14
586|7|10
586|7|12.5
586|7|8.5
586|7|8.5
586|7|13
586|9|9
586|9|8
586|9|9.5
586|9|11.25
586|9|10.5
586|9|13.25
586|9|14
586|9|9.75
586|9|15.75
586|5|10.5
586|5|10
586|5|6.5
586|5|8
586|10|6.5
586|10|10.5
586|10|7.5
586|10|8.5
586|10|6.5
586|10|13.5
586|10|9.5
586|10|12
586|10|10
586|6|16.7
586|6|8.1
586|6|16
586|6|19.9
586|6|13.3
586|6|20
586|6|15.1
586|1|12
586|1|13
586|1|_
586|1|15
586|2|15
586|2|19
586|2|8
586|2|12
586|2|19
586|2|12
586|2|13
586|2|14
586|2|17
586|2|15
613|8|8.5
613|8|8
613|8|10
613|8|11.5
613|8|7.5
613|8|6
613|8|8.5
613|8|10.5
613|8|7.5
613|4|14.1
613|4|13.2
613|4|14.6
613|4|12.7
613|3|13.5
613|3|7.5
613|3|11
613|3|10.5
613|3|9.5
613|3|18.5
613|7|6.5
613|7|10.5
613|7|5.5
613|7|6.5
613|7|12
613|7|11
613|7|10.5
613|7|8
613|9|10.5
613|9|11
613|9|11
613|9|9.75
613|9|10
613|9|10.75
613|9|7.25
613|9|12.5
613|9|9.5
613|5|7
613|5|8
613|5|9
613|5|5.5
613|10|9.5
613|10|10
613|10|9
613|10|10.5
613|10|8
613|10|9
613|10|6.5
613|10|11
613|6|10.7
613|6|8.8
613|6|11
613|6|13.1
613|6|12.2
613|6|15.9
613|6|14.9
613|1|11.5
613|1|8
613|1|11
613|2|12
613|2|12
613|2|13
613|2|12
613|2|13
613|2|15
613|2|13
613|2|13
613|2|9
613|2|11
618|8|7.5
618|8|6.5
618|8|9
618|8|6
618|8|6
618|8|9.5
618|8|9.5
618|8|10.5
618|8|6.5
618|4|13.4
618|4|11.1
618|4|14.8
618|4|19
618|3|14
618|3|12.5
618|3|13
618|3|16
618|3|16
618|3|16.5
618|7|11.5
618|7|8.5
618|7|12.5
618|7|9.5
618|7|9
618|7|11.5
618|7|9
618|7|14
618|9|9.5
618|9|13
618|9|9.25
618|9|11.5
618|9|14
618|9|13
618|9|13
618|9|10
618|9|16.25
618|5|8
618|5|8.5
618|5|7.5
618|5|7.5
618|10|12
618|10|9.5
618|10|12
618|10|10
618|10|10.5
618|10|10
618|10|10.5
618|10|9.5
618|10|11
618|6|9.3
618|6|13.9
618|6|14.2
618|6|14.8
618|6|10.8
618|6|10.7
618|6|14.9
618|1|14
618|1|11
618|1|11.5
618|1|7
618|2|15
618|2|10
618|2|12
618|2|12
618|2|13
618|2|12
618|2|9
618|2|16
618|2|_
661|8|8
661|8|6.5
661|8|7.5
661|8|4.5
661|8|9
661|8|9.5
661|8|6
661|8|5.5
661|8|7
661|4|18.1
661|4|12.3
661|4|12.2
661|4|8.7
661|3|14.5
661|3|13.5
661|3|16.5
661|3|15
661|3|12.5
661|3|13
661|7|7.5
661|7|7.5
661|7|11.5
661|7|12
661|7|9.5
661|7|9.5
661|7|6
661|9|10.5
661|9|9.5
661|9|12.5
661|9|11.75
661|9|15
661|9|14.5
661|9|14
661|9|12.5
661|9|_
661|5|7
661|5|8.5
661|5|9
661|5|7
661|10|10
661|10|7
661|10|11.5
661|10|12
661|10|11
661|10|11
661|10|13
661|10|11
661|10|8
661|6|16.9
661|6|9.5
661|6|11.2
661|6|11.7
661|6|16.4
661|6|14.1
661|6|17.9
661|1|6
661|1|11
661|1|9.5
661|1|9
661|2|14
661|2|11
661|2|14
661|2|9
661|2|9
661|2|14
661|2|13
661|2|11
661|2|13
661|2|16
670|8|8.5
670|8|9
670|8|8
670|8|7.5
670|8|6.5
670|8|7
670|8|8
670|8|8
670|8|10.5
670|4|6.5
670|4|15.1
670|4|13.4
670|4|13.7
670|3|14
670|3|11.5
670|3|14.5
670|3|12.5
670|3|12.5
670|3|13
670|7|13
670|7|8
670|7|6.5
670|7|6.5
670|7|11
670|7|9
670|7|7.5
670|7|10.5
670|9|8
670|9|9.5
670|9|9.25
670|9|14
670|9|8.75
670|9|10.5
670|9|12.25
670|9|10.25
670|9|13.25
670|5|9
670|5|8.5
670|5|7.5
670|5|8.5
670|10|8.5
670|10|9.5
670|10|10.5
670|10|8.5
670|10|9.5
670|10|11.5
670|10|9
670|10|9.5
670|10|9
670|6|13.3
670|6|16.5
670|6|12
670|6|5.8
670|6|14
670|6|13.5
670|6|12.8
670|1|15
670|1|10
670|1|11
670|1|14
670|2|14
670|2|16
670|2|11
670|2|10
670|2|14
670|2|12
670|2|10
670|2|7
670|2|16
670|2|13
713|8|10.5
713|8|10.5
713|8|9.5
713|8|3.5
713|8|5
713|8|10.5
713|8|9
713|8|5
713|8|9
713|4|14.7
713|4|6.5
713|4|13.9
713|4|7.6
713|3|10
713|3|17
713|3|10
713|3|16
713|3|14.5
713|3|12
713|7|10.5
713|7|14
713|7|10
713|7|8
713|7|8.5
713|7|9.5
713|7|7
713|7|12.5
713|9|11.75
713|9|14.5
713|9|13.25
713|9|11
713|9|14
713|9|11.25
713|9|13.5
713|9|8.5
713|9|14.75
713|5|7
713|5|9.5
713|5|9.5
713|5|10.5
713|10|9.5
713|10|11.5
713|10|10.5
713|10|9.5
713|10|13
713|10|9.5
713|10|13.5
713|10|10.5
713|10|13
713|6|18.3
713|6|18.2
713|6|13
713|6|16.7
713|6|14.5
713|6|20
713|6|8.5
713|1|13
713|1|7
713|1|10.5
713|1|8.5
713|2|14
713|2|10
713|2|16
713|2|16
713|2|17
713|2|13
713|2|11
713|2|13
713|2|13
713|2|13
728|8|8.5
728|8|6.5
728|8|14
728|8|7.5
728|8|10
728|8|7.5
728|8|10
728|8|8.5
728|8|5.5
728|4|10.6
728|4|10.9
728|4|14.8
728|4|18.9
728|3|13.5
728|3|9.5
728|3|14.5
728|3|14
728|3|14
728|3|13
728|7|10
728|7|10.5
728|7|11.5
728|7|9.5
728|7|8.5
728|7|8
728|7|11
728|7|7
728|9|12.25
728|9|14.25
728|9|9.75
728|9|13
728|9|10
728|9|14
728|9|9.25
728|9|13.25
728|9|14
728|5|8
728|5|8.5
728|5|10
728|5|9.5
728|10|11.5
728|10|7
728|10|10
728|10|11
728|10|_
728|10|9.5
728|10|11
728|10|12
728|10|9.5
728|6|17.5
728|6|11.8
728|6|14.3
728|6|17.4
728|6|9.8
728|1|9.5
728|1|12.5
728|1|_
728|2|12
728|2|13
728|2|20
728|2|12
728|2|13
728|2|14
728|2|13
728|2|15
728|2|14
728|2|15
749|8|10
749|8|9.5
749|8|9
749|8|7
749|8|9
749|8|6
749|8|8.5
749|8|11.5
749|8|9
749|4|10.8
749|4|16.5
749|4|9.8
749|4|15.9
749|3|16
749|3|14.5
749|3|9
749|3|13
749|3|14.5
749|3|17.5
749|7|6
749|7|10
749|7|7.5
749|7|13
749|7|4
749|7|9
749|7|9
749|7|10.5
749|9|8.25
749|9|7
749|9|13.75
749|9|11.75
749|9|10
749|9|10.75
749|9|10
749|9|8.75
749|9|14.25
749|5|6
749|5|6
749|5|8
749|5|7.5
749|10|8
749|10|12
749|10|8
749|10|10.5
749|10|8.5
749|10|10.5
749|10|7.5
749|10|10
749|10|8.5
749|6|14.3
749|6|15
749|6|15.6
749|6|13.3
749|6|9.5
749|6|16.4
749|6|17.1
749|1|9
749|1|10
749|1|13
749|1|8.5
749|2|14
749|2|15
749|2|14
749|2|12
749|2|15
749|2|12
749|2|15
749|2|14
749|2|13
773|8|7
773|8|8
773|8|9
773|8|8
773|8|4.5
773|8|5.5
773|8|11
773|8|5
773|8|9
773|4|9.9
773|4|8.1
773|4|10.4
773|4|9.5
773|3|9.5
773|3|11
773|3|8.5
773|3|14
773|3|12.5
773|3|14
773|7|6.5
773|7|10
773|7|_
773|7|11.5
773|7|4.5
773|7|6
773|7|5
773|7|8.5
773|9|13.25
773|9|10.5
773|9|10.75
773|9|10.25
773|9|16.75
773|9|8.5
773|9|12.75
773|9|10.5
773|9|9
773|5|8
773|5|7
773|5|7.5
773|5|7.5
773|10|9.5
773|10|8.5
773|10|8.5
773|10|11.5
773|10|11
773|10|10.5
773|10|10.5
773|10|10
773|10|5.5
773|6|14.4
773|6|13.8
773|6|14.5
773|6|13.3
773|6|17.3
773|6|10.9
773|6|6.4
773|1|9.5
773|1|15.5
773|1|8
773|1|11
773|2|11
773|2|14
773|2|16
773|2|14
773|2|12
773|2|10
773|2|17
773|2|12
773|2|12
785|8|6
785|8|8
785|8|8.5
785|8|10
785|8|5
785|8|6
785|8|9
785|8|9.5
785|8|6
785|4|12.5
785|4|11.7
785|4|14.2
785|4|17.4
785|3|16
785|3|20
785|3|12
785|3|15
785|3|10
785|7|7.5
785|7|8
785|7|4
785|7|1.5
785|7|12
785|7|9
785|7|7
785|7|9
785|9|14
785|9|9.25
785|9|15.75
785|9|14.25
785|9|10.5
785|9|10.25
785|9|13
785|9|12.5
785|9|11.75
785|5|8.5
785|5|6
785|5|7.5
785|5|9
785|10|9
785|10|7
785|10|12.5
785|10|10
785|10|9.5
785|10|12
785|10|12
785|10|11
785|10|10
785|6|16.4
785|6|13.5
785|6|12.3
785|6|13.2
785|6|12.9
785|6|14.9
785|6|14.9
785|1|10
785|1|13
785|1|9.5
785|1|9
785|2|13
785|2|13
785|2|12
785|2|14
785|2|11
785|2|16
785|2|15
785|2|15
785|2|12
785|2|11
796|8|7.5
796|8|8
796|8|5
796|8|10
796|8|6.5
796|8|10
796|8|6
796|8|4
796|4|10.4
796|4|12.4
796|4|17.2
796|4|13.9
796|3|13.5
796|3|10.5
796|3|10.5
796|3|11
796|3|11
796|3|7
796|7|11
796|7|3.5
796|7|9
796|7|11.5
796|7|6
796|7|6
796|7|9
796|7|10.5
796|9|12.25
796|9|12
796|9|12.75
796|9|8.25
796|9|15
796|9|7.5
796|9|10.5
796|9|8.5
796|9|12
796|5|8.5
796|5|8.5
796|5|8
796|5|8.5
796|10|12.5
796|10|10.5
796|10|10
796|10|14.5
796|10|8
796|10|9
796|10|10
796|10|10.5
796|6|17.2
796|6|11.6
796|6|16.8
796|6|10
796|6|11.8
796|6|16.9
796|6|15.1
796|1|17
796|1|9.5
796|1|9
796|1|14.5
796|2|15
796|2|14
796|2|15
796|2|13
796|2|12
796|2|14
796|2|12
796|2|13
796|2|10
796|2|15
817|8|9.5
817|8|8.5
817|8|6.5
817|8|8
817|8|10
817|8|14
817|8|11.5
817|8|7.5
817|8|11
817|4|20
817|4|14
817|4|11.1
817|4|11.9
817|3|17
817|3|9.5
817|3|9.5
817|3|13
817|3|12.5
817|3|11
817|7|11.5
817|7|6
817|7|12
817|7|7.5
817|7|5.5
817|7|15.5
817|7|13
817|9|10.5
817|9|10.75
817|9|7
817|9|10
817|9|10.5
817|9|11.75
817|9|7.5
817|9|11.25
817|9|8.75
817|5|6.5
817|5|10
817|5|7
817|5|7.5
817|10|7.5
817|10|8
817|10|7
817|10|7.5
817|10|9.5
817|10|9
817|10|7
817|10|8
817|10|10.5
817|6|14.4
817|6|19.6
817|6|15.7
817|6|14.1
817|6|9.8
817|6|13.8
817|6|20
817|1|8
817|1|10.5
817|1|15
817|1|9
817|2|13
817|2|12
817|2|12
817|2|14
817|2|15
817|2|12
817|2|15
817|2|13
817|2|16
821|8|12.5
821|8|11.5
821|8|6.5
821|8|9
821|8|6
821|8|5.5
821|8|10.5
821|8|5.5
821|8|10
821|4|12.5
821|4|11.1
821|4|12.4
821|4|11.1
821|3|14.5
821|3|12.5
821|3|14
821|3|13
821|3|16.5
821|3|12.5
821|7|12
821|7|7
821|7|6
821|7|13.5
821|7|8.5
821|7|5
821|7|9
821|7|11.5
821|9|12.5
821|9|14
821|9|13
821|9|10.25
821|9|8.25
821|9|10.5
821|9|9
821|9|12.25
821|9|12.75
821|5|8.5
821|5|8
821|5|8.5
821|5|9
821|10|8
821|10|6.5
821|10|9
821|10|10
821|10|10
821|10|10.5
821|10|11
821|10|9
821|6|13.8
821|6|10.1
821|6|13
821|6|12.8
821|6|13.5
821|6|11.9
821|1|9
821|1|8
821|1|7.5
821|2|10
821|2|14
821|2|14
821|2|13
821|2|12
821|2|12
821|2|15
821|2|16
821|2|15
821|2|12
833|8|7.5
833|8|14
833|8|7
833|8|8
833|8|5
833|8|9
833|8|6
833|8|10
833|8|7.5
833|4|14.5
833|4|16.1
833|4|12.3
833|4|12.9
833|3|5.5
833|3|6
833|3|10
833|3|14
833|3|13
833|3|17
833|7|13.5
833|7|11
833|7|7
833|7|15
833|7|11.5
833|7|10.5
833|7|13
833|7|10.5
833|9|13.25
833|9|11.75
833|9|13.25
833|9|11.75
833|9|11
833|9|10.25
833|9|10.75
833|9|11
833|9|14.5
833|5|8
833|5|7
833|5|8.5
833|5|8
833|10|10
833|10|8
833|10|12
833|10|6
833|10|10.5
833|10|11.5
833|10|9.5
833|10|12.5
833|6|12.2
833|6|16.6
833|6|13.8
833|6|15
833|6|8.6
833|6|12.6
833|6|13.3
833|1|11.5
833|1|13
833|1|12.5
833|1|13.5
833|2|12
833|2|13
833|2|_
833|2|12
833|2|17
833|2|15
833|2|10
833|2|11
833|2|10
833|2|10
856|8|8.5
856|8|11.5
856|8|8.5
856|8|5.5
856|8|9
856|8|3
856|8|10
856|8|9.5
856|4|17.6
856|4|11.2
856|4|13
856|4|8.8
856|3|8
856|3|12
856|3|10
856|3|8.5
856|3|13.5
856|3|13
856|7|8.5
856|7|11
856|7|11
856|7|6.5
856|7|10.5
856|7|9
856|7|9
856|7|5
856|9|11.75
856|9|12.75
856|9|10.25
856|9|10.75
856|9|10.25
856|9|11.25
856|9|11.25
856|9|14
856|9|9.5
856|5|8
856|5|7.5
856|5|9.5
856|5|8.5
856|10|9.5
856|10|10
856|10|11
856|10|8.5
856|10|13.5
856|10|9.5
856|10|10.5
856|10|9.5
856|6|19.8
856|6|14
856|6|12.7
856|6|14.5
856|6|13.1
856|6|16.9
856|6|19.2
856|1|12
856|1|15
856|1|9
856|1|11
856|2|18
856|2|15
856|2|15
856|2|14
856|2|14
856|2|14
856|2|13
856|2|12
856|2|13
856|2|12
878|8|10.5
878|8|8
878|8|6.5
878|8|7
878|8|7
878|8|7.5
878|8|8.5
878|8|13
878|8|11
878|4|10.6
878|4|16.1
878|4|7.3
878|4|11.6
878|3|14.5
878|3|14
878|3|11.5
878|3|17.5
878|3|12.5
878|3|13.5
878|7|7.5
878|7|7
878|7|7.5
878|7|12
878|7|17
878|7|13
878|7|11.5
878|7|6
878|9|15.5
878|9|11.5
878|9|9.75
878|9|9.5
878|9|8.75
878|9|12.25
878|9|13
878|9|11.25
878|9|12.5
878|5|10
878|5|7.5
878|5|7
878|5|8.5
878|10|10.5
878|10|6.5
878|10|10
878|10|11.5
878|10|12
878|10|7
878|10|10.5
878|10|9.5
878|10|9.5
878|6|14.6
878|6|17
878|6|16.7
878|6|10.2
878|6|12.9
878|6|17.4
878|6|13.8
878|1|10
878|1|13.5
878|1|15
878|1|11
878|2|15
878|2|10
878|2|13
878|2|15
878|2|17
878|2|12
878|2|11
878|2|15
878|2|17
917|8|8
917|8|10
917|8|5.5
917|8|9
917|8|7
917|8|6
917|8|5
917|8|10.5
917|4|13.7
917|4|12.8
917|4|7.1
917|4|16.9
917|3|6
917|3|13
917|3|16.5
917|3|11
917|3|11
917|3|10
917|7|13
917|7|9
917|7|9
917|7|6.5
917|7|2
917|7|6
917|7|7.5
917|9|9.5
917|9|11.5
917|9|11.5
917|9|10.5
917|9|9.5
917|9|9
917|9|10.5
917|9|10
917|5|8
917|5|9
917|5|7
917|5|7
917|10|9.5
917|10|11.5
917|10|8.5
917|10|11.5
917|10|9
917|10|10
917|10|9
917|10|12.5
917|10|11.5
917|6|9.2
917|6|12.2
917|6|9.5
917|6|16.8
917|6|16.2
917|6|14.4
917|6|13.9
917|1|11.5
917|1|14
917|1|15.5
917|1|8
917|2|16
917|2|17
917|2|14
917|2|17
917|2|13
917|2|14
917|2|12
917|2|14
917|2|11
919|8|3
919|8|7.5
919|8|7
919|8|5
919|8|8.5
919|8|9
919|8|8.5
919|8|9
919|4|20
919|4|14.2
919|4|11.1
919|4|14.2
919|3|_
919|3|13
919|3|14.5
919|3|14.5
919|3|7
919|3|12
919|7|7
919|7|9.5
919|7|3
919|7|7
919|7|13.5
919|7|10.5
919|7|9.5
919|7|10.5
919|9|11.5
919|9|13.75
919|9|12
919|9|15.25
919|9|10.25
919|9|15
919|9|11.75
919|9|_
919|5|7.5
919|5|10
919|5|9
919|5|6.5
919|10|11.5
919|10|7
919|10|11.5
919|10|10.5
919|10|7.5
919|10|11.5
919|10|9.5
919|10|8
919|10|8
919|6|17.1
919|6|13.3
919|6|12.6
919|6|9.3
919|6|14.9
919|6|16.8
919|6|11.1
919|1|12.5
919|1|9.5
919|1|12.5
919|1|9
919|2|13
919|2|15
919|2|15
919|2|14
919|2|10
919|2|13
919|2|13
919|2|15
919|2|18
941|8|6.5
941|8|4.5
941|8|9
941|8|9
941|8|13
941|8|9.5
941|8|10.5
941|8|7
941|8|6.5
941|4|11.6
941|4|5
941|4|12.5
941|4|8.9
941|3|13.5
941|3|17
941|3|12.5
941|3|11.5
941|3|12.5
941|3|16.5
941|7|14.5
941|7|7.5
941|7|13.5
941|7|9.5
941|7|10.5
941|7|9
941|7|6
941|9|10.25
941|9|9.5
941|9|11
941|9|12
941|9|13
941|9|5.75
941|9|13.25
941|9|13.75
941|9|15.25
941|5|8
941|5|8
941|5|8
941|5|9
941|10|6
941|10|7.5
941|10|11
941|10|10
941|10|10.5
941|10|10
941|10|12.5
941|10|11
941|10|9.5
941|6|16
941|6|14.4
941|6|11.6
941|6|13.9
941|6|13.1
941|6|12
941|6|16.7
941|1|11
941|1|13.5
941|1|17
941|1|14
941|2|14
941|2|13
941|2|13
941|2|16
941|2|14
941|2|15
941|2|11
941|2|12
941|2|12
941|2|13
960|8|12.5
960|8|10
960|8|7.5
960|8|5.5
960|8|6.5
960|8|5.5
960|8|8
960|8|8
960|8|7.5
960|4|16.8
960|4|17.3
960|4|15.4
960|4|14.7
960|3|9.5
960|3|11.5
960|3|10.5
960|3|14
960|3|9.5
960|7|10.5
960|7|6.5
960|7|10.5
960|7|3
960|7|10
960|7|8.5
960|7|12
960|7|11
960|9|11.75
960|9|12.75
960|9|10.75
960|9|11
960|9|13.25
960|9|13.25
960|9|10.75
960|9|10.25
960|9|10
960|5|8.5
960|5|8
960|5|7.5
960|5|9
960|10|12.5
960|10|10.5
960|10|11.5
960|10|6.5
960|10|9.5
960|10|10.5
960|10|10
960|10|11.5
960|10|7
960|6|12.5
960|6|20
960|6|16.1
960|6|12.4
960|6|16.1
960|6|10.8
960|6|11.2
960|1|12.5
960|1|9
960|1|8.5
960|1|12
960|2|12
960|2|10
960|2|13
960|2|10
960|2|15
960|2|12
960|2|14
960|2|17
960|2|12
960|2|14
967|8|8
967|8|7
967|8|8
967|8|4
967|8|7.5
967|8|8
967|8|7
967|8|10.5
967|8|9
967|4|6.8
967|4|14.7
967|4|16.1
967|3|9.5
967|3|13
967|3|15
967|3|14
967|3|10.5
967|3|14.5
967|7|6.5
967|7|6
967|7|7.5
967|7|6.5
967|7|13
967|7|9
967|7|7.5
967|7|10.5
967|9|9.75
967|9|13.75
967|9|13
967|9|8.75
967|9|12.5
967|9|9.75
967|9|13
967|9|11.5
967|9|14.5
967|5|8.5
967|5|6
967|5|7
967|10|10
967|10|11
967|10|10.5
967|10|9.5
967|10|9
967|10|9.5
967|10|8.5
967|10|7
967|10|11.5
967|6|20
967|6|16
967|6|13.7
967|6|17
967|6|13.7
967|6|13.3
967|6|7.7
967|1|9
967|1|8.5
967|1|13
967|1|12.5
967|2|10
967|2|10
967|2|15
967|2|15
967|2|10
967|2|16
967|2|15
967|2|17
967|2|15
967|2|14
73|8|9
73|8|9
73|8|7
73|8|6.5
73|8|6
73|8|5
73|8|_
73|8|_
73|8|5
73|4|12.4
73|4|18
73|4|16.7
73|3|18
73|3|20
73|3|18
73|3|10.5
73|3|11
73|3|17
73|7|8
73|7|9.5
73|7|10.5
73|7|5.5
73|7|8.5
73|7|6
73|7|9.5
73|7|5.5
73|9|9.25
73|9|12.25
73|9|13.5
73|9|12.5
73|9|9.25
73|9|11
73|9|11.5
73|9|11.5
73|5|8.5
73|5|8.5
73|5|9
73|10|11
73|10|10.5
73|10|11
73|10|12
73|10|9
73|10|8.5
73|10|11.5
73|10|10.5
73|10|9
73|6|14.7
73|6|17.8
73|6|16.4
73|6|14
73|6|13.4
73|6|12.5
73|1|11.5
73|1|11
73|1|8.5
73|1|5
73|2|10
73|2|13
73|2|15
73|2|13
73|2|17
73|2|11
73|2|12
73|2|13
73|2|13
87|8|6.5
87|8|8.5
87|8|10
87|8|10.5
87|8|9.5
87|8|5.5
87|8|11.5
87|8|11
87|8|8
87|4|12
87|4|18.9
87|4|12.3
87|4|17.8
87|3|15
87|3|16
87|3|15.5
87|3|_
87|3|5.5
87|3|11
87|7|6
87|7|14
87|7|4
87|7|8.5
87|7|7.5
87|7|10
87|7|7
87|7|12.5
87|9|8.75
87|9|10
87|9|11.5
87|9|9.75
87|9|14.75
87|9|14
87|9|14.75
87|9|11.25
87|9|7.75
87|5|8.5
87|5|7.5
87|5|8
87|5|9
87|10|12
87|10|8.5
87|10|13
87|10|8.5
87|10|8.5
87|10|10.5
87|10|13
87|10|10.5
87|10|10.5
87|6|20
87|6|13.8
87|6|11.5
87|6|14.7
87|6|19.1
87|6|14.2
87|6|17.2
87|1|13
87|1|14
87|1|12
87|1|10
87|2|14
87|2|14
87|2|13
87|2|13
87|2|13
87|2|18
87|2|9
87|2|18
87|2|10
87|2|16
90|8|7.5
90|8|8
90|8|10.5
90|8|8.5
90|8|5.5
90|8|8.5
90|8|7.5
90|8|9
90|8|7
90|4|16.8
90|4|13.2
90|4|19
90|4|10.6
90|3|14
90|3|16
90|3|17.5
90|3|10.5
90|3|13
90|3|11.5
90|7|8.5
90|7|6
90|7|9
90|7|5
90|7|9.5
90|7|9
90|7|5.5
90|7|12
90|9|11.25
90|9|11.25
90|9|11.75
90|9|11.25
90|9|11.5
90|9|10.25
90|9|12.75
90|5|9
90|5|9.5
90|5|6.5
90|5|6.5
90|10|11
90|10|9
90|10|12
90|10|11.5
90|10|11
90|10|11.5
90|10|8.5
90|10|11
90|10|10
90|6|13.2
90|6|15.5
90|6|14.8
90|6|14.1
90|6|8.8
90|6|14.7
90|6|17.3
90|1|9
90|1|10.5
90|1|8.5
90|1|11.5
90|2|12
90|2|11
90|2|11
90|2|8
90|2|13
90|2|10
90|2|11
90|2|15
90|2|15
90|2|15
94|8|12
94|8|6.5
94|8|10.5
94|8|9.5
94|8|7.5
94|8|7.5
94|8|6.5
94|8|7
94|8|10
94|4|17.1
94|4|7.1
94|4|11.3
94|4|15.7
94|3|16
94|3|10.5
94|3|16
94|3|14
94|3|9.5
94|3|10
94|7|7.5
94|7|3.5
94|7|8
94|7|5.5
94|7|9.5
94|7|11.5
94|7|8.5
94|9|7.5
94|9|13.25
94|9|10
94|9|9.5
94|9|10.25
94|9|4.25
94|9|13.5
94|5|9.5
94|5|8.5
94|5|_
94|5|9
94|10|10.5
94|10|9
94|10|11
94|10|8.5
94|10|9
94|10|10
94|10|11
94|10|11
94|10|10
94|6|12
94|6|16.3
94|6|13.5
94|6|12.6
94|6|15.9
94|6|14.4
94|6|12.4
94|1|14.5
94|1|10
94|1|13
94|2|13
94|2|12
94|2|13
94|2|10
94|2|14
94|2|15
94|2|13
94|2|12
94|2|12
121|8|9
121|8|6.5
121|8|8.5
121|8|9
121|8|8.5
121|8|9.5
121|8|8.5
121|8|8
121|8|6
121|4|7.5
121|4|16
121|4|10.7
121|4|11.1
121|3|11.5
121|3|14.5
121|3|12
121|3|12
121|3|12
121|3|12
121|7|7
121|7|5.5
121|7|5
121|7|9
121|7|9
121|7|7
121|7|9.5
121|7|10.5
121|9|_
121|9|15.5
121|9|12.75
121|9|12
121|9|13.5
121|9|14.75
121|9|10.5
121|9|10.25
121|9|14.75
121|5|9.5
121|5|9
121|5|7
121|5|10
121|10|9
121|10|9.5
121|10|8.5
121|10|10
121|10|8.5
121|10|9.5
121|10|10.5
121|10|9.5
121|10|8.5
121|6|15.1
121|6|17.7
121|6|13.4
121|6|12.5
121|6|13.4
121|6|15.4
121|6|14.9
121|1|13
121|1|11
121|1|8.5
121|1|13
121|2|17
121|2|11
121|2|13
121|2|12
121|2|13
121|2|13
121|2|12
121|2|12
121|2|11
121|2|13
124|8|4
124|8|9.5
124|8|11
124|8|8.5
124|8|9
124|8|4
124|8|6.5
124|8|8.5
124|8|6.5
124|4|8.8
124|4|10.7
124|4|15
124|4|7.7
124|3|14.5
124|3|9
124|3|12.5
124|3|14.5
124|3|12
124|3|14.5
124|7|7.5
124|7|6.5
124|7|9.5
124|7|2.5
124|7|7.5
124|7|7
124|7|5
124|7|9
124|9|10
124|9|13.75
124|9|12.5
124|9|12.5
124|9|7.5
124|9|13.5
124|9|12.5
124|9|11.25
124|9|13
124|5|7
124|5|8
124|5|7
124|5|10
124|10|9
124|10|11
124|10|9
124|10|12.5
124|10|10.5
124|10|12.5
124|10|11.5
124|10|11.5
124|10|9
124|6|9.4
124|6|8
124|6|14.3
124|6|13.5
124|6|19.2
124|6|13.2
124|1|13.5
124|1|13.5
124|1|6.5
124|1|13
124|2|_
124|2|12
124|2|12
124|2|13
124|2|17
124|2|12
124|2|14
124|2|9
124|2|12
128|8|7.5
128|8|7
128|8|10
128|8|10
128|8|5
